latitude,longitude,District,StateName,TotalPopulation,Households,Women,Men,Rural  Urban Classification,Sex ratio of the total population females per 1000 males,Sex ratio at birth for children born in the last five years females per 1000 males,Children under age 5 years whose birth was registered per,Households with electricity per,Households with an improved drinking  water source1 per,Households using improved sanitation facility2 per,Households using clean fuel for cooking3 per,Households using iodized salt per,Women who are literate per,Men who are literate per,Women with 10 or more years of schooling per,Women age 20  24 years married before age 18 years per,Men age 25  29 years married before age 21 years per,Women age 15  19 years who were already mothers or pregnant at the time of the survey per,Mothers who had antenatal check  up in the first trimester per,Mothers whose last birth was protected against neonatal tetanus7 per,Mothers who consumed iron folic acid for 100 days or more when they were pregnant per,Mothers who had full antenatal care8 per,Average out of pocket expenditure per delivery in public health facility Rs,Children born at home who were taken to a health facility for checkup within 24 hours of birth per,Institutional births per,Institutional births in public facility per,Children age 12 to 23 months fully immunized,Children age 12 to 23 months who have received 3 doses of polio vaccine per,Children age 12 to 23 months who have received 3 doses of Hepatitis B vaccine per,Prevalence of diarrhoea reported in the last 2 weeks preceding the survey per,Children with diarrhoea in the last 2 weeks who received oral rehydration salts ORS per,Children with diarrhoea in the last 2 weeks taken to a health facility per,Children under age 3 years breastfed within one hour of birth9 per,Children under age 6 months exclusively breastfed10 per,Children age 6  8 months receiving solid or semi  solid food and breastmilk10 per,Breastfeeding children age 6  23 months receiving an adequate diet1011 per,Non  breastfeeding children age 6  23 months receiving an adequate diet1011 per,Total children age 6  23 months receiving an adequate diet1011 per,Children under 5 years who are stunted height  for  age12 per,Children under 5 years who are wasted weight  for  height12 per,Children under 5 years who are severely wasted weight  for  height13 per,Children under 5 years who are underweight weight  for  age12 per,Women whose Body Mass Index BMI is below normal BMI lesser than 18.5 kg per m214 per,Men whose Body Mass Index BMI is below normal BMI  lesser than 18 point 5 kg per m2 per,Women who are overweight or obese BMI greater than equal to 25 kg per m214 per,Men who are overweight or obese BMI greater than equal to 25.0 kg per m2 per,Children age 6 to 59 months who are anaemic lesser than 11.0 g per dl per,Nonpregnant women age 15 to 49 years who are anaemic lesser than 12.0 g per dl per,Pregnant women age 15 to 49 years who are anaemic lesser than 11.0 g per dl per,All women age 15 to 49 years who are anaemic per,Men age 15 to 49 years who are anaemic  lesser than 13.0 g per dl per
23.7956531,86.4303859,Dhanbad,Jharkhand,2682662,1815,2181,302,Both,947,929,68.4,95.9,78.9,28.6,20.5,98.4,68.3,86.2,31.8,29.9,29.9,7,55.6,95.3,20.4,12.9,2213,0.9,65.4,21.4,73.5,85.8,68.7,7.1,39.9,74.1,20.1,63.8,,8.6,,7.6,38.5,28.1,11.5,42.6,30.9,23.9,14.7,10.5,69.9,63.9,52.2,63.6,31.4
24.2854664,87.2419299,Dumka,Jharkhand,1321096,918,951,121,Rural,1017,1021,54.3,69.1,89,12.1,9,97,51.8,72.2,15.9,47.4,,14.8,58.3,95.2,14.2,6.5,766,2.9,54.3,46.2,76,86.8,67.7,4.7,,,31.4,71.8,,17.2,,17.1,43.8,41.4,21.8,53.5,37.3,17.2,4.1,8.3,74.9,64,57.4,63.7,29.4
24.1548982,83.7995617,Garhwa,Jharkhand,1322387,863,985,121,Rural,1013,947,58.4,49.9,86.3,10.8,5.7,93.2,51,79.8,19.7,58.8,,18.9,35.1,90.7,3.3,1.6,2230,2.3,57.8,48.9,54.2,66.5,46.5,11.3,45.7,57.2,32.1,51.8,48.1,7.6,,6.9,45.6,31.3,11.9,50.7,31.8,28.3,7.5,9.7,65.4,60.1,61.2,60.1,28.4
24.19135,86.2996368,Giridih,Jharkhand,2445203,920,1119,127,Rural,1083,773,62.5,90.1,65.6,18.3,14.6,98.9,50.6,78.5,19,52.6,,16.2,57.6,93.9,9.7,6.5,1505,3.5,63.3,39.7,47.6,56.6,49.8,2.6,,,39.5,68.2,,2.2,,2,45.8,23.6,10.3,40.6,34.6,19,7,10.8,74.4,68.6,65.8,68.5,27.3
24.8255215,87.2135177,Godda,Jharkhand,1311382,877,850,100,Rural,1031,933,60.9,78.3,83.8,17.1,6,97.2,42.5,75.2,18.6,63.5,,21.7,56,93.8,8.8,3,1120,0.8,57.5,50.6,60.1,75.4,57.4,6.1,42,72.2,40.6,79.6,,6.6,,6.3,54,24.8,10.6,46,35.6,23.7,6.9,7.2,80.7,72.1,60.4,71.6,26.6
23.0441295,84.5379455,Gumla,Jharkhand,1025656,915,1045,125,Rural,1067,1007,59.4,77,47.5,16.3,10.6,98.6,68,82.3,28.9,24,23.5,10,45.8,88.4,19.8,6.3,1003,4.4,69.3,61.1,58.8,70.4,47,10.1,45.6,49.4,31.7,53.1,,9.6,,9.1,45.8,31.7,10.9,47.7,27.5,24.3,7.6,8.2,73.8,69.6,70.5,69.6,35.9
23.993255,85.3619616,Hazaribagh,Jharkhand,1734005,900,1142,164,Rural,1004,862,79.7,96.4,67.5,27.7,18,98.3,62.6,86.3,35.4,40.8,28.7,9,59.4,91.7,13.4,9.6,1431,7.3,76.5,47.4,72.5,73.5,67,5.9,60.6,66,41.5,74.7,,1.5,,1.5,49.3,24.5,8.9,47.1,32.4,21.5,9.5,12.1,64.3,61.6,44.9,60.8,17.9
23.9505496,86.8170132,Jamtara,Jharkhand,790207,925,1094,166,Rural,990,915,53.3,81.4,90.4,14,3.7,97.3,46.9,78.8,15.1,44.7,44.9,17.5,61.6,94.3,14.3,9.2,1015,1.3,60.6,53.7,62.4,79.9,54.3,5.4,,,32.9,67.8,42.4,9.1,,9.1,44.1,29.8,12.6,48.8,35.9,22.7,6.1,8.6,73.7,64.7,60.7,64.5,33.3
23.0797595,85.2774207,Khunti,Jharkhand,530299,905,996,157,Rural,974,1082,76.4,68.6,53.5,14,7.3,97.7,59.2,71.6,27.2,27.8,45.1,6.4,55.5,91.8,24.4,13.5,1326,2,67.7,59.4,72.7,83.4,68.8,5.7,,,30.1,70,29.3,13.4,,13.1,40.1,43,27.3,53.8,25.5,16.4,5.1,4.7,64.8,64.3,60,64.1,42
24.4676805,85.5933645,Kodarma,Jharkhand,717169,875,1083,125,Rural,1062,880,66.3,91.3,80.6,28.6,31.1,95.6,57.6,87.9,28.8,50.8,,14,68.6,95.1,10.9,9.1,1777,1.5,78.6,43.6,70.9,82.4,59.6,3.6,,,19.2,61.9,,4.4,,7.2,42.4,20.3,6.9,42.2,32.5,27.4,8.9,7.8,72.4,61.4,67.5,61.8,29
23.7463215,84.5091102,Latehar,Jharkhand,725673,893,953,125,Rural,1017,857,62.1,53.3,76.3,12,5.2,97.8,51.4,72.9,20,37.1,,8.5,28.4,79.5,8.4,3.4,965,1.4,51,41.9,52.7,62.9,50.3,7.8,50.9,48.4,31.6,48.2,,6,,7.7,44.2,29,10.7,44.2,30,29.2,7.9,11.9,50.1,53.5,63.6,53.9,41.7
23.4409325,84.6845216,Lohardaga,Jharkhand,461738,897,962,107,Rural,1037,1043,77.7,81.9,71.2,19.5,14.9,97.9,60,80.9,32,28.5,,9.6,48.2,89.1,22.9,6.1,1435,0.9,71.8,56.9,60,72.2,50.3,4.7,,,55.5,49.9,,8.6,,7.8,41.7,28.9,11.4,48.1,34.9,25.7,8,12,64.9,66.2,76.3,66.7,44.8
24.6336908,87.8500644,Pakur,Jharkhand,899200,913,1059,144,Rural,1022,945,70.5,77.6,89.3,13.4,6.5,97.1,39.1,71.2,12.1,41.1,32.5,17.2,57.2,95.2,9.2,4.2,721,3.5,49.4,43.7,70.1,77.1,68.8,4.9,42.2,56,40.6,76,,6.5,,6.2,51.8,24.2,9.8,46.9,37.8,33.2,5.8,6.2,74.3,71.6,63.4,71.1,28.3
24.1286106,84.1857115,Palamu,Jharkhand,1936319,870,928,140,Rural,998,1009,52.9,62.4,90.5,17.2,16.2,94.8,58,78.2,27.4,40.5,,11.5,38.4,83,9.2,4,2978,1.5,54.8,35.4,57.7,76.6,53.6,17.8,28.6,48,34.6,48.5,,3.5,,4.4,45.4,23.8,6.5,43.9,30.5,28.7,11.6,12.7,59.5,53.9,48.5,53.6,23.9
22.3650858,85.4375574,Pashchimi Singhbhum,Jharkhand,1501619,880,939,113,Rural,1048,1010,56,68,68.9,16.1,10,99.5,49.8,69.6,20.6,21.3,,9.1,19.6,82.9,10.9,4.6,919,1.1,37.4,30.9,49.7,66.3,51.4,4.2,,,31.5,66,,2.5,,2.4,59.4,37.5,13.1,66.9,32.4,25.3,9.3,8.7,83.8,72.7,74.4,72.8,30.6
22.4866756,86.4996546,Purbi Singhbhum,Jharkhand,2291032,1739,1952,280,Both,1001,890,85.4,91.5,90.2,43.4,40.4,99,71.4,84.9,43.3,26.1,18.4,9,59.9,94.3,15.2,9.9,1149,2.5,81.7,49.4,68.9,80.8,55.5,8.9,60.3,68,25.1,55.9,43.1,15,,14.1,39.3,40.6,19.9,49.8,20.2,14.8,16.4,13.9,66.5,66.7,64.6,66.6,35
23.6464706,85.5118795,Ramgarh,Jharkhand,949159,1756,2100,269,Both,1000,971,60,94.9,67.8,39.3,17.8,97.6,74.5,82.2,39,27.7,38.6,10.1,51.4,94.8,19.3,11.4,1605,2,71.6,46.8,66.1,76.3,56.4,10.4,38.9,40.4,36.1,71.2,46,6.6,,6.4,38.7,30.3,9.9,46.3,28.8,24.3,12.8,11.2,71.3,67.7,64.1,67.6,30.4
23.3440997,85.309562,Ranchi,Jharkhand,2912022,1673,1761,247,Both,960,1026,76.2,92.2,75,37.8,39.1,98.4,73,85.5,44.8,28.1,18,8.9,69.8,96.8,33.9,17.4,1706,3,76.9,41.7,67.7,78.7,61.7,7.5,39,59,38.4,71.3,60.5,5.2,,7.1,40.7,27.2,7.5,43.8,29.1,27.3,16,14.2,64.8,64.4,68.3,64.5,27.6
25.2381216,87.6453592,Sahibganj,Jharkhand,1150038,914,979,126,Rural,977,820,54.9,72.4,77.6,24.7,11.6,98,45.9,60.7,15.8,38.4,,13.5,35.1,90.3,7.5,3.3,917,2.6,48.2,41.9,62.2,76.5,48.2,3.8,,,29.5,68.1,,5.4,,5.3,50.2,24.6,10.4,49.7,31.5,24,7.7,10.6,70.4,62.6,51.2,61.9,21.8
22.8561261,86.0121573,Saraikela Kharsawan,Jharkhand,1063458,836,890,112,Rural,947,898,71.8,85.5,80.7,27,24.9,92.2,60,78.2,32.9,33.2,,14.8,61.7,93.8,24.5,6.8,1067,2.3,64.5,41.5,65.1,76.5,54.6,4.8,,,44.1,65.3,,5.5,,5.1,45.1,23.3,8.9,52.6,34.8,23.9,12.4,17.6,81.9,79.2,68.8,78.8,38.7
22.6151138,84.4959985,Simdega,Jharkhand,599813,876,881,118,Rural,1034,1122,58.6,54.9,59.6,8.5,5.7,99.6,58.6,72.8,24.9,14.7,,5.3,40.8,93.9,7.2,1.7,1001,3.7,49.2,44.8,56.9,67.9,41.7,4.2,,,34.1,64.9,,17.8,,18.3,39.2,36.7,15,47.9,30.4,29.3,4.4,1.1,80,78.5,71.8,78.2,41.5
33.7311255,75.1487007,Anantnag,Jammu and Kashmir,1070144,812,1162,269,Rural,999,860,66,96.7,95.4,54.9,70,97.4,65.3,86.9,30.9,4.5,12.7,1.1,76.7,89,11.7,10.9,3568,,91.2,86.6,72.7,82.5,65,6.3,,,45.9,,,9.1,,14,18.2,5.4,2.3,8.2,8.8,10.7,33.1,14.9,25.6,26.8,27.7,26.8,11.2
33.9348549,74.6400432,Badgam,Jammu and Kashmir,735753,830,1253,265,Rural,989,1039,84.6,99,96.8,50,61.8,99.1,57.6,78.8,28.4,2.8,4.3,0.8,86.3,97.6,19.7,18.6,5465,,97.1,90.7,87.5,88.5,87.9,4.7,,,67,59.1,,9.6,,9.6,20.4,4.2,1,8.9,10.9,9.7,31.4,15.3,55.4,54.2,38.8,53.6,11.8
34.5052269,74.6868815,Bandipore,Jammu and Kashmir,385099,816,1201,296,Rural,1050,875,73,95.1,91.4,37.2,54.3,99.7,61.3,84.1,28.2,5.4,7.9,3.5,83.1,89.9,15.7,14.1,3984,0,88.7,74.5,68,80.5,59.2,12.3,52.7,76,35.6,77.3,74.3,17.3,,19.4,20.5,6.2,1.9,9.9,9.6,7.6,34.1,18.3,46.3,43.5,37.2,43.3,14
34.1595145,74.3587473,Baramula,Jammu and Kashmir,1015503,809,1062,297,Rural,925,872,79.5,99.8,92.6,62.4,70.6,98.5,66.9,84.5,34.7,3.6,6.8,1.4,86.8,94,31,30.5,3607,,93.8,83.1,78.6,84,79.7,3.5,,,53.4,,,30.1,,33.5,28.6,14.5,7.8,12.8,14.4,6.1,24.5,21.7,53,45,41.7,44.9,10.8
33.1457497,75.5480491,Doda,Jammu and Kashmir,409576,799,933,205,Rural,1033,1020,79.9,94.4,86.3,45.5,15.8,84.7,54.9,83.6,32.4,20.2,18.9,7.3,42.1,64,9.1,5.3,7512,0.9,49.6,48,43.2,55.7,42.5,7.2,54.5,56.3,34.6,54.5,,25.4,,28.5,36.2,13.2,6.6,18.8,14.6,14.6,18.7,15.7,31.6,20.5,23.7,20.7,10.9
34.2164955,74.7719431,Ganderbal,Jammu and Kashmir,297003,827,1151,299,Rural,969,1097,73.8,99.7,95.9,55.8,66.6,99.6,61,83.2,28.3,7.6,10,2.6,81.2,92.7,13.1,12.5,5486,,95.4,92,82.9,89.2,76.8,9.1,85.8,94.7,44.4,76.3,,27.6,,27.2,24.4,4.6,1.9,8.3,9,11.5,33.8,18.4,39,42.7,38.2,42.4,14
32.7266016,74.8570259,Jammu,Jammu and Kashmir,1526406,809,944,229,Both,966,760,96.5,99.9,97.1,64.3,73.4,99.8,85.3,93,52.9,6.9,6.1,4.6,84.4,91.6,56.7,51.9,4300,,91.8,84.2,77.3,84.6,63.8,2.4,,,50.8,75.8,,29,,32.5,23.2,13.7,7.3,16.6,14.1,14.4,36.9,28.4,33.7,35.5,37.2,35.6,15.9
34.5538522,76.1348944,Kargil,Jammu and Kashmir,143388,804,1032,227,Rural,970,818,73.6,97.3,86.7,16.5,43.8,98.2,66.8,91.2,42.8,4.6,15.8,0.6,82,92.1,28.6,26.2,2323,0,85.7,84.2,81.9,86.5,79.4,4.1,,,54,54.5,,19.6,,21.4,39.6,6.8,3.1,20.3,15.6,13.9,13.6,10.9,48.8,29.6,32.2,29.7,4.1
32.3864799,75.5172688,Kathua,Jammu and Kashmir,615711,821,1081,254,Rural,905,804,95.1,99.6,84.6,43.5,40.4,95.2,79.4,91.4,44.9,7,6,1.2,82.7,89.7,56.6,52.4,3380,,92,89.3,82.5,94.2,72.2,3.5,,,48.8,,45,24,,23.4,31.5,15.3,4.2,19.1,15.9,15,24.6,19.2,39.8,38.1,38.1,38.1,20.8
33.3115906,75.7662195,Kishtwar,Jammu and Kashmir,231037,814,929,223,Rural,956,889,93,87.8,87.1,39,23.9,89.4,51.8,86.2,33.9,18.1,19.1,7.6,64.1,82,17.2,15.8,5042,0,64.7,64.5,74.4,81.6,54.2,43.7,81,79.2,40.8,70.6,,24.3,,22.9,29.3,16.3,8.4,18.9,12.9,8.6,14.5,16.1,44.5,40.9,29.3,40.3,33.7
33.6449908,75.018031,Kulgam,Jammu and Kashmir,422786,822,1187,338,Rural,982,1032,62.5,97,98.1,50.9,50.8,96.8,61.8,83.7,28,3.5,6.5,1.6,87.2,91,20.5,19.8,3917,0,89.5,85.2,83,89.4,78.3,10.8,68.4,80.7,50.2,,,25.5,,25.9,20.9,7.4,2.5,10.2,7.9,8.3,31.4,15.5,46.7,42.7,29.3,42.3,11.1
34.5261786,74.2546136,Kupwara,Jammu and Kashmir,875564,818,1098,259,Rural,972,930,60.1,93.3,89.2,38.4,48.6,98,66.3,88.5,27,8.6,4.6,1.8,81.3,91.1,19.5,18.1,3903,,91,74.3,77.8,86.2,74.8,12.4,54.7,63.3,39.2,71.2,,20.4,33.7,22.9,30.8,5.1,1,14.4,15.9,19.4,20.5,15.5,62.1,57.8,74.6,59,14.3
34.1525864,77.5770535,LehLadakh,Jammu and Kashmir,147104,793,807,152,Both,1035,829,81.7,99.5,70.9,16.7,87.7,99.2,71.4,85.9,46.6,5.2,,1.7,76.9,91.7,30.4,25.7,2942,,96.9,95.7,82,87.4,85.2,2,,,66.3,,,24.6,,26.7,20.6,12.4,7.4,16.8,5.2,7.5,19.2,29.8,43.3,34.3,16.4,33.6,5.1
33.8716117,74.8945692,Pulwama,Jammu and Kashmir,570060,811,1078,247,Rural,948,870,68.4,98.7,95.8,66.1,78.6,99.4,68.1,88.3,37.9,0.7,2.6,1.7,92.3,95.4,30,29.2,3169,,93.9,82.3,89.9,91.4,83.4,4.8,,,41.3,,,20.5,,20.1,22.7,10.4,5.1,11.5,9.1,10.4,34,22.6,41.9,49.1,39.4,48.8,17.5
33.7669876,74.0924685,Punch,Jammu and Kashmir,476820,833,1387,301,Rural,978,845,68.8,96.8,74.4,54.7,22.5,86.7,66,90.5,34.6,17.5,17.3,4.6,70.5,83,39.3,33.2,4146,1.1,79.6,77.4,84.2,90.8,88.2,2.9,,,47.4,49.4,,28.1,47.2,32.2,27.6,17.7,9.2,22.2,14.3,19.7,21.1,17,43.3,28.5,20.9,28.2,12.6
33.3716143,74.315191,Rajouri,Jammu and Kashmir,619266,818,1128,253,Rural,1000,1074,45.2,94.3,66.4,39.6,32.6,83.9,68.9,87.6,34.2,25.6,18.5,6.8,55.8,71,19.1,12.5,5523,1.4,75.8,73.3,44.5,64.7,47,5.6,55.1,66.7,56.7,53.8,40,22.2,24.9,22.8,36.7,11.1,4.2,22.8,17.5,13,21,15.1,45.8,33,41.1,33.4,16.6
33.2427243,75.2391588,Ramban,Jammu and Kashmir,283313,808,945,209,Rural,978,1060,88.6,89.1,81.6,41.1,19.8,88.8,44.7,82.1,23.6,11.1,,3.9,62.3,83.6,18,15.5,6127,1.7,60.7,58.5,57.5,68.8,47.4,44.8,78.9,84.2,42.6,66.3,,21.7,41.7,26.2,33.6,16.2,7.6,18.8,14.7,10.5,17.8,16.6,36.7,34.4,29.5,34.1,24.8
33.0803564,74.8364413,Reasi,Jammu and Kashmir,314714,818,1210,270,Rural,952,907,67,90.6,71.1,44.4,16.5,83.8,63.9,84.4,32.3,16.9,12.6,3.6,54.2,78.4,35.9,26.7,4137,0,62.6,60.1,73.1,88.2,75.7,4.4,,,47.6,47.1,52,24.1,,25.4,25.4,17.4,6.8,22.7,13.7,15.1,16.5,13,54.4,40.6,26.3,39.6,16.9
32.5530092,75.1107527,Samba,Jammu and Kashmir,318611,791,948,202,Rural,1019,917,87.9,99.3,95.4,44.9,49.6,99.2,81.2,94.4,46.3,7.9,11.7,5.8,71.9,75.1,47.3,36.7,4551,4.7,85.8,77.5,68.7,73.7,36.5,7,,,41.3,69.1,40.9,31.7,,32.5,19.6,5.2,1.4,9,16.6,16,35.3,24.4,45.9,37.1,37.9,37.1,8.4
33.7593643,74.8039205,Shupiyan,Jammu and Kashmir,265960,817,1184,302,Rural,975,1152,64.9,96.7,94.5,57.2,43.8,97.1,65.4,87.3,34.8,2.9,7.2,1,88.9,95.3,21.7,20,3780,,92.1,78.3,69.9,77.7,73.3,6.6,,,44.2,55.8,,16.8,,16.5,22.8,8.5,3.8,11.1,9.3,9.1,31.3,15.3,36.6,38.8,38.7,38.8,10.2
34.0836708,74.7972825,Srinagar,Jammu and Kashmir,1269751,818,982,231,Urban,951,1052,93.4,100,97.3,66.6,97,99.5,74.3,84.3,45.4,3.7,14.7,0,85,90.2,27.1,23.5,3794,,99.2,78,85.5,90.5,90.3,4.7,,,32.2,,,18,,16.6,26.9,24.8,14.3,23.2,4.3,2.1,40.8,34.6,35.9,49.4,33.9,48.8,15.6
32.9159847,75.1416173,Udhampur,Jammu and Kashmir,555357,806,1098,256,Rural,979,914,98.5,97.6,64.5,34.6,26.8,87.1,70.7,88.7,34,12.2,10.8,3.5,78.3,94.7,50.6,48,3100,1.5,82.7,78.1,82.7,97.2,72.4,2,,,39.8,64,,20.1,,19.2,43.1,13.2,4.9,27.4,19.2,21.5,20.3,14.1,57.5,50,54.5,50.3,35.2
16.1691096,75.6615029,Bagalkot,Karnataka,1890826,791,956,148,Both,963,799,93.8,96.9,88.3,23,29.7,84.6,59.3,73.2,31.7,35.8,12.1,12.3,66.8,94.5,45.3,36.5,1541,,91.9,56.5,75.9,80.2,75.9,3.2,,,61.6,70.6,,6.7,,6.8,47.3,24.6,8.1,44.6,21.3,19.3,16.6,13.6,62.6,39.9,55.7,40.8,13.5
13.1535064,77.8524505,Bangalore Rural,Karnataka,987257,799,874,132,Rural,994,1313,97.9,98.3,77.5,74.4,64.5,83,74.6,90.9,49.6,25.8,,12,71.1,87.6,46.5,32.1,4634,,98.5,63,64.1,77.7,66.5,4.2,,,54,65.5,,2.1,20.8,8.4,28.7,22.8,6.7,26.5,21.3,16.7,24.5,22.3,48.8,46.6,,46.2,22.9
12.9715987,77.5945627,Bangalore,Karnataka,9588910,775,798,114,Urban,898,727,93.6,99.4,92,86.2,93.9,95.9,87,92.7,67.6,14.9,,4.6,51.4,84.2,49.2,27.5,7469,,96.2,48.1,62.1,68.7,49.4,4.9,,,49.8,,,13.9,14,13.9,28.1,28.9,11.7,26.8,14,8.7,32,26.1,51.7,40,,39.6,20.5
15.8496953,74.4976741,Belgaum,Karnataka,4778439,798,930,142,Rural,960,967,99.1,98.1,98.6,40.2,47.1,96.3,74.5,86.7,39.4,34.9,,9.5,78.8,96.8,62,48.6,4175,,97.1,68.1,63.4,80.3,67.2,3.5,,,70.7,,,3.4,,2.8,36.7,31.7,16,38.5,20.6,17.5,20.7,27.5,66.3,41.1,43.9,41.2,17.3
15.1393932,76.9214428,Bellary,Karnataka,2532383,785,912,149,Both,952,886,92.3,98.1,94.4,40.7,46.7,76.9,53.1,78,26.9,31.4,10.7,13.3,66,83.2,45,41.2,3005,7.4,86.2,67,71.1,77.4,70.5,3.6,,,50.1,56.1,,4.6,,4.8,49.5,26.9,10.7,53.3,23.6,18.4,18.9,20.9,72.3,49.9,50.5,49.9,20
17.9148799,77.5046101,Bidar,Karnataka,1700018,812,993,132,Rural,1018,1075,96.3,97.4,96,26.7,31.3,95.8,72.2,90.2,46.4,21.7,,7.6,67.9,90.7,48.4,33.3,5358,,98,78.9,59.6,72.9,52.1,3.3,,,66.7,46.9,,7.2,,6.6,42.8,23.6,11.4,39.4,26,24.8,15.9,17,69.1,44.1,49.3,44.3,19.2
16.8301708,75.710031,Bijapur,Karnataka,2175102,803,941,140,Rural,966,924,91.6,96.1,88.2,22.9,29.1,83.5,66,81.3,36,33.6,,10.6,70.6,83.2,38.5,24.4,2490,,90.7,54.2,58.1,72.4,59.7,4,,,46.8,,,2.7,,2.2,44.9,29.1,10.1,38.9,19.5,11.4,18,16.2,68,41.2,57.5,41.9,20.5
11.9261471,76.9437312,Chamarajanagar,Karnataka,1020962,804,859,114,Rural,1068,1141,94.3,93.8,95,32.9,36.3,81.3,60.7,70.7,30.3,32.3,19.2,8.5,79.6,89.7,51.8,43.4,3234,,96,76.9,59.5,83.4,62.3,6.4,,,71.2,,,6.9,,11.5,30.5,19.1,8.8,31.1,26.1,18,17.3,18.8,53.2,44.3,49.9,44.5,23.1
13.4354985,77.7315344,Chikkaballapura,Karnataka,1254377,784,819,100,Rural,1023,788,95.1,97.5,76.9,49.7,47.3,66.4,63.1,81.9,39.1,23.9,,7.2,75.4,90.4,47.1,38.1,3350,,91.6,67.1,63.7,83.8,74.9,4.8,,,59,,,8.1,,7.5,37.7,17.2,5.9,28.5,24.8,24.7,22.9,20.8,62.9,54,,54,22.8
13.315258,75.7754018,Chikmagalur,Karnataka,1137753,782,736,118,Rural,1059,1444,91.5,96.3,81.9,62.7,49.7,84.3,69.4,81.2,40.6,23.8,,7.4,61.7,84.9,22,13.6,2965,,96.2,72.4,41.2,67.3,41.3,8.9,,,48.3,,,5.6,,6.7,21.1,22.3,5.4,24.6,24.9,20.5,23.5,16.9,57.9,42,,42.2,12.7
14.2250932,76.3980464,Chitradurga,Karnataka,1660378,815,937,149,Rural,946,932,93.4,96.9,90.5,44.2,40.2,74.6,71.7,85.6,46.9,23.9,20.6,8.3,70,86.8,44,33.3,4427,,95.6,74.3,48.7,72.6,36.1,2.6,,,59.4,,,4,,15.7,28.6,31.8,16.1,29.9,22.7,17.6,13.1,20.2,64.4,43.9,40,43.7,24.5
12.8437814,75.2479061,Dakshina Kannada,Karnataka,2083625,769,859,114,Both,1032,1136,97.1,97.8,85.7,92,54.2,74.5,83.7,91.2,51.4,8.5,,2.4,64.6,83.1,41.1,31.6,3163,,97.1,38.6,77.3,80,53.5,2.4,,,45.7,,,9.3,,19,23.9,17.1,4,21.7,25.6,21.8,26,20.4,54.3,45.2,,45.4,15.7
14.4644085,75.921758,Davanagere,Karnataka,1946905,791,874,126,Both,951,1029,96.1,98,94.3,64,52.7,81.9,71.1,75.7,45,25.4,,8.7,84.1,93.6,65.9,55.5,2566,,97.7,70.5,75.2,84.7,74.2,6.3,,,72.4,68.9,,10.4,,8.9,46.4,22.4,5.5,41.9,22.7,18.5,25.8,20.1,65.9,47.5,33,46.9,18.9
15.4589236,75.007808,Dharwad,Karnataka,1846993,804,912,134,Both,957,865,98.4,98.1,95.4,62,56.2,87.7,73.5,86.6,48.8,23.1,,7.6,72.4,97,45.6,35,2946,,95.3,56,54.9,68.9,62.8,4.4,,,57.5,,,2.9,,3.8,37.4,33.8,17.7,41.1,16,13.2,29.4,30.3,50.7,45.6,53.5,45.9,18.3
15.4315406,75.6355149,Gadag,Karnataka,1065235,814,939,132,Both,964,872,96.9,97.4,85.5,30.2,24.8,75.2,69.8,79.2,37.9,22.7,,4.6,54.1,83.9,43.9,32.7,3744,,92.9,67,46.7,81.7,58.7,9.5,87,87,50.5,,,4.5,,4.3,34.8,43.1,27.5,38.1,21.1,15,11.7,24.2,70.7,41.9,21.2,41.1,19.4
17.329731,76.8342957,Gulbarga,Karnataka,2564892,803,922,135,Both,989,914,93,98.2,94.9,29.1,35.1,85.8,54.3,79.8,33.4,27.9,,4.2,59.1,93.6,33.6,30,1626,,91.3,59.7,58.6,67.3,61.5,0.9,,,56.4,52,,1.9,,2.6,52.2,34,13.2,56.7,22.5,20.5,14.8,18.8,72.4,42.5,53.9,43.1,14.9
13.0033234,76.1003894,Hassan,Karnataka,1776221,817,821,115,Rural,1077,1149,96.9,96.3,91.1,64.3,51.1,94.2,72.7,83.9,45.6,14.8,,6.6,73.4,91.4,39.3,34,3289,,98.3,57.8,68.1,82.2,66.2,8.8,,,51.7,,,0,,4.6,27,19.1,6.4,26.4,18.4,18.3,27.9,28.7,53.1,47.5,33,47,24.5
14.7959027,75.3971254,Haveri,Karnataka,1598506,792,856,146,Rural,906,982,96.9,97.1,95.1,53.5,35.8,84.4,67.7,88.4,32.2,22,10.2,12.3,68.3,87.5,27.3,19.6,2418,,96.9,78.5,69.3,71.3,58.3,6.5,,,62,51.1,,2.1,,4.6,43.8,20.4,7.3,36.9,21.5,19.6,19.6,15,63.9,52.5,59.3,52.7,15.3
12.3374942,75.8069082,Kodagu,Karnataka,554762,796,804,116,Rural,1114,1226,97.9,95.8,81.6,82,47.9,90.1,82.4,90.1,50.7,11.7,,4.8,78.8,82.9,37.6,31.5,3739,,97.7,71.6,68.2,83.1,73.8,5.5,,,47.7,,,4.3,21.6,10.6,29.8,16.4,4.1,25.7,19.6,23.1,26.2,24.2,46.6,37.1,,37.2,10.6
13.1362143,78.1290986,Kolar,Karnataka,1540231,787,906,110,Both,961,829,93.9,98.7,67.3,58.1,56.5,80.6,70.7,83.9,46.5,20,,6.8,75.5,93.3,60.5,50.3,3913,,96.8,62.4,76.4,83.8,61.4,3.3,,,60.7,,,2.8,,6.1,32,18.4,4.6,27.7,23.5,26.1,23.6,21.3,57.3,45,40.3,44.9,15.7
